band_number,year,Nestbox,color,date,Species,Sex,blood_num,Age,life_stage,attempt,attempt_id,weight,wing,tail,skull,bill,tarsus,gweight,gwing,gtail,gskull,gbill,gtarsus,pweight,pwing,ptail,pskull,pbill,ptarsus,occasion,ind_id,brood_size,age,blood_num_mother,site,habitat,interval,juliandate,canopy_cover,meanmaxtempI,maxmaxtempI,cumulativeover40I,meanmaxtempO,maxmaxtempO,cumulativeover40O,meanh,meanmaxh,meanminh,meanmintempI,minmintempI,meanmintempO,minmintempO,cort_s1_mother,cort_s2_mother,cort_s1,cort_s2
NA,2022,BRO1,Purple,2022-05-12,WEBL,U,B197,L,nestling,1,2022_BRO1_1,19.5,41,10,30.2,4.8,19.6,-0.6124999999999998,-1.5,-1.125,-0.0625,-0.15000000000000002,-0.0625,-0.0031378073770491795,-0.003537735849056604,-0.007401315789473684,-2.544788273615635e-4,-0.0031250000000000006,-3.8868159203980096e-4,3,2941-18476,4,9,NA,WI,Orchard,2022-05-04 17:00:00 PDT--2022-05-11 17:00:00 PDT,132,17.331999999999994,23.5,27,0,26,30,0,48.853732638888886,93.83125,5.3375,9.375,3,7.79375,2,NA,NA,NA,NA
NA,2022,MBNG9,Pink,2022-06-22,TRES,U,NA,L,nestling,2,2022_MBNG9_2,7.5,13,0,18,2.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2881-65745,5,3,NA,MB,Grassland,2022-06-14 17:00:00 PDT--2022-06-21 17:00:00 PDT,173,0,36.32525,45.43,19.166666666666668,37.011625,44.6425,28.5,43.94724826388889,70.72162499999999,21.4556875,11.310625,6.534,10.6781875,6.13,NA,NA,NA,NA
NA,2022,MBNG9,Pink,2022-06-28,TRES,U,B304,L,nestling,2,2022_MBNG9_2,17.5,39,8,23.7,4.1,12.1,1.6666666666666667,4.333333333333333,1.3333333333333333,0.9499999999999998,0.23333333333333325,0.4000000000000001,0.03703703703703704,0.05555555555555555,Inf,0.008796296296296295,0.014403292181069954,0.006872852233676978,2,2881-65745,5,9,NA,MB,Grassland,2022-06-20 17:00:00 PDT--2022-06-27 17:00:00 PDT,179,0,42.3405625,45.43,67.33333333333333,43.0018125,44.6425,80.66666666666667,42.7651953125,70.3355625,16.8080625,14.671875,11.313500000000001,13.513375,10.237000000000002,NA,NA,6506,62675
2881-65745,2022,MBNG9,Pink,2022-07-03,TRES,U,NA,L,nestling,2,2022_MBNG9_2,17,63,20,23.9,4.4,12,-0.1,4.8,2.4,0.039999999999999855,0.060000000000000143,-0.019999999999999928,-0.001142857142857143,0.024615384615384615,0.06,3.3755274261603255e-4,0.00292682926829269,-3.3057851239669305e-4,3,2881-65745,5,13,NA,MB,Grassland,2022-06-25 17:00:00 PDT--2022-07-02 17:00:00 PDT,184,0,36.1325625,43.768499999999996,23,36.716375,44.06,26.5,55.511180555555555,82.253625,27.6285,15.1371875,11.313500000000001,12.24375,10.237000000000002,NA,NA,NA,NA
NA,2022,MBNG9,Purple,2022-06-22,TRES,U,NA,L,nestling,2,2022_MBNG9_2,6.1,10,0,16.9,2.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2881-65742,5,3,NA,MB,Grassland,2022-06-14 17:00:00 PDT--2022-06-21 17:00:00 PDT,173,0,36.32525,45.43,19.166666666666668,37.011625,44.6425,28.5,43.94724826388889,70.72162499999999,21.4556875,11.310625,6.534,10.6781875,6.13,NA,NA,NA,NA
NA,2022,MBNG9,Purple,2022-06-28,TRES,U,NA,L,nestling,2,2022_MBNG9_2,14.8,35,6,23.2,3.7,11.6,1.4500000000000002,4.166666666666667,1,1.05,0.25,0.5666666666666668,0.039617486338797823,0.06944444444444445,Inf,0.010355029585798817,0.01893939393939394,0.011517615176151763,2,2881-65742,5,9,NA,MB,Grassland,2022-06-20 17:00:00 PDT--2022-06-27 17:00:00 PDT,179,0,42.3405625,45.43,67.33333333333333,43.0018125,44.6425,80.66666666666667,42.7651953125,70.3355625,16.8080625,14.671875,11.313500000000001,13.513375,10.237000000000002,NA,NA,NA,NA
2881-65742,2022,MBNG9,Purple,2022-07-03,TRES,U,B408,L,nestling,2,2022_MBNG9_2,13.7,58,17,24.7,4.2,11.2,-0.22000000000000028,4.6,2.2,0.3,0.1,-0.08000000000000007,-0.0029729729729729764,0.026285714285714284,0.07333333333333333,0.002586206896551724,0.005405405405405406,-0.0013793103448275874,3,2881-65742,5,13,NA,MB,Grassland,2022-06-25 17:00:00 PDT--2022-07-02 17:00:00 PDT,184,0,36.1325625,43.768499999999996,23,36.716375,44.06,26.5,55.511180555555555,82.253625,27.6285,15.1371875,11.313500000000001,12.24375,10.237000000000002,NA,NA,NA,NA
NA,2022,MBNR1,Pink,2022-04-28,WEBL,U,NA,L,nestling,1,2022_MBNR1_1,19.6,23,1,28.2,4.4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-94508,5,8,B048,MB,Row crop,2022-04-20 17:00:00 PDT--2022-04-27 17:00:00 PDT,118,3.882000000000005,29.778937499999998,36.792500000000004,0,30.011812499999998,34.986,0,52.35703125,78.14025,22.8239375,10.7463125,8.308,9.11875,7.25,4526.5,27135,NA,NA
2941-94508,2022,MBNR1,Pink,2022-05-02,WEBL,U,B108,L,nestling,1,2022_MBNR1_1,19.4,40,10,28.4,4.1,21,-0.05000000000000071,4.25,2.25,0.04999999999999982,-0.07500000000000018,0.5499999999999998,-6.377551020408254e-4,0.04619565217391304,0.5625,4.4326241134751615e-4,-0.0042613636363636465,0.00731382978723404,2,2941-94508,5,12,B048,MB,Row crop,2022-04-24 17:00:00 PDT--2022-05-01 17:00:00 PDT,122,3.882000000000005,31.5115625,34.346,0,32.06625,34.4,0,47.952486979166665,74.384875,20.1146875,11.2389375,9.664,9.46125,7.68,4526.5,27135,7268.5,7275
NA,2022,PICG1,Orange,2022-07-06,TRES,U,NA,L,nestling,2,2022_PICG1_2,7.9,12,0,18.4,3.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2881-65887,5,4,B331,PG,Grassland,2022-06-28 17:00:00 PDT--2022-07-05 17:00:00 PDT,187,0,31.5,35,0,33.375,36,0,58.86253472222222,83.977625,35.444500000000005,12.54375,10.350000000000001,11.625,10,4119,26450,NA,NA
NA,2022,PICG1,Orange,2022-07-12,TRES,U,B344,L,nestling,2,2022_PICG1_2,15.8,40,10,23.2,3.3,12.4,1.3166666666666667,4.666666666666667,1.6666666666666667,0.8000000000000002,-0.01666666666666668,0.3333333333333333,0.027777777777777776,0.06481481481481481,Inf,0.007246376811594205,-8.169934640522883e-4,0.005341880341880341,2,2881-65887,5,11,B331,PG,Grassland,2022-07-04 17:00:00 PDT--2022-07-11 17:00:00 PDT,193,0,36,40,0.9166666666666666,38.20625,43,8.166666666666666,54.94268663194444,81.27862499999999,29.994875,14.875,13,13.75,12,4119,26450,6542.5,33970
2881-65887,2022,PICG1,Orange,2022-07-13,TRES,U,NA,L,nestling,2,2022_PICG1_2,15.4,45,10,22.8,3.5,11.3,-0.40000000000000036,5,0,-0.3999999999999986,0.20000000000000018,-1.0999999999999996,-0.025316455696202552,0.125,0,-0.01724137931034477,0.06060606060606066,-0.0887096774193548,3,2881-65887,5,9,B331,PG,Grassland,2022-07-05 17:00:00 PDT--2022-07-12 17:00:00 PDT,194,0,36.25,40,0.9166666666666666,38.58125,43,8.166666666666666,54.6067578125,81.29118749999999,29.0756875,14.5,13,13.25,12,4119,26450,NA,NA
NA,2022,PICO8,Blue,2022-04-28,WEBL,U,NA,L,nestling,1,2022_PICO8_1,10.8,12,0,22.5,3.2,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-94516,5,4,B033,PG,Orchard,2022-04-20 17:00:00 PDT--2022-04-27 17:00:00 PDT,118,26.104,25.75,29,0,27.081249999999997,31,0,NA,NA,NA,7.5875,5,7.625,5,6839.5,29200,NA,NA
NA,2022,PICO8,Blue,2022-05-05,WEBL,U,B061,L,nestling,1,2022_PICO8_1,25.6,44,10,30.9,5.5,21.1,2.1142857142857143,4.571428571428571,1.4285714285714286,1.1999999999999997,0.32857142857142857,1.385714285714286,0.027966742252456538,0.05442176870748299,Inf,0.007619047619047617,0.014668367346938774,0.01736484067311135,2,2941-94516,5,12,B033,PG,Orchard,2022-04-27 17:00:00 PDT--2022-05-04 17:00:00 PDT,125,26.104,28.706249999999997,34,0,29.75,36,0,NA,NA,NA,9.75,7,9.5,7,6839.5,29200,5267.5,31440
2941-94516,2022,PICO8,Blue,2022-05-10,WEBL,F,NA,L,nestling,1,2022_PICO8_1,24.9,67,28,32,5.7,19.1,-0.14000000000000057,4.6,3.6,0.22000000000000028,0.040000000000000036,-0.4,-0.0010937500000000044,0.02090909090909091,0.072,0.0014239482200647268,0.0014545454545454558,-0.0037914691943127963,3,2941-94516,5,18,B033,PG,Orchard,2022-05-02 17:00:00 PDT--2022-05-09 17:00:00 PDT,130,26.104,26.375,34,0,27,36,0,NA,NA,NA,9.29375,3,9.125,3,6839.5,29200,NA,NA
NA,2022,PICO8,Pink,2022-04-28,WEBL,U,NA,L,nestling,1,2022_PICO8_1,10.3,12,0,22.2,3.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-94517,5,4,B033,PG,Orchard,2022-04-20 17:00:00 PDT--2022-04-27 17:00:00 PDT,118,26.104,25.75,29,0,27.081249999999997,31,0,NA,NA,NA,7.5875,5,7.625,5,6839.5,29200,NA,NA
NA,2022,PICO8,Pink,2022-05-05,WEBL,U,NA,L,nestling,1,2022_PICO8_1,25.6,38,10,30.7,5.2,22,2.185714285714286,3.7142857142857144,1.4285714285714286,1.2142857142857142,0.3,1.2857142857142858,0.03031503863681395,0.04421768707482993,Inf,0.007813936385364957,0.013824884792626727,0.0141287284144427,2,2941-94517,5,12,B033,PG,Orchard,2022-04-27 17:00:00 PDT--2022-05-04 17:00:00 PDT,125,26.104,28.706249999999997,34,0,29.75,36,0,NA,NA,NA,9.75,7,9.5,7,6839.5,29200,NA,NA
2941-94517,2022,PICO8,Pink,2022-05-10,WEBL,M,NA,L,nestling,1,2022_PICO8_1,23,61,23,32.1,5.3,21.2,-0.5200000000000002,4.6,2.6,0.2800000000000004,0.019999999999999928,-0.16000000000000014,-0.004062500000000002,0.02421052631578947,0.052000000000000005,0.00182410423452769,7.692307692307664e-4,-0.0014545454545454558,3,2941-94517,5,18,B033,PG,Orchard,2022-05-02 17:00:00 PDT--2022-05-09 17:00:00 PDT,130,26.104,26.375,34,0,27,36,0,NA,NA,NA,9.29375,3,9.125,3,6839.5,29200,NA,NA
NA,2022,RRC3,Blue,2022-05-19,WEBL,U,NA,L,nestling,1,2022_RRC3_1,13,16,0,23.2,3.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-29302,5,4,B243,RR,Forest,2022-05-11 17:00:00 PDT--2022-05-18 17:00:00 PDT,139,69.559,33.75,41,1.3333333333333333,33.25,39,0,NA,NA,NA,11.29375,5,10.375,4,7111,37150,NA,NA
NA,2022,RRC3,Blue,2022-05-23,WEBL,U,NA,L,nestling,1,2022_RRC3_1,20.3,34,5,28.5,4.9,20.2,1.8250000000000002,4.5,1.25,1.3250000000000002,0.2500000000000001,1.1999999999999997,0.035096153846153846,0.0703125,Inf,0.014278017241379313,0.016025641025641035,0.019480519480519477,2,2941-29302,5,9,B243,RR,Forest,2022-05-15 17:00:00 PDT--2022-05-22 17:00:00 PDT,143,69.559,35.125,41,1.3333333333333333,34.75,39,0,NA,NA,NA,13.5,10,12.25,9,7111,37150,NA,NA
2941-29302,2022,RRC3,Blue,2022-05-27,WEBL,F,B145,L,nestling,1,2022_RRC3_1,19.7,49,13,30.4,5.3,19.8,-0.15000000000000036,3.75,2,0.47499999999999964,0.09999999999999987,-0.09999999999999964,-0.001847290640394093,0.027573529411764705,0.1,0.004166666666666663,0.005102040816326523,-0.0012376237623762333,3,2941-29302,5,10,B243,RR,Forest,2022-05-19 17:00:00 PDT--2022-05-26 17:00:00 PDT,147,69.559,34.287499999999994,40,1.5833333333333333,34.45625,40,1,NA,NA,NA,14.625,12,13.375,10,7111,37150,7524.5,19565
NA,2022,RRC3,Orange,2022-05-19,WEBL,U,NA,L,nestling,1,2022_RRC3_1,10.1,14,0,21.5,2.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022_RRC3_1_Orange,5,4,B243,RR,Forest,2022-05-11 17:00:00 PDT--2022-05-18 17:00:00 PDT,139,69.559,33.75,41,1.3333333333333333,33.25,39,0,NA,NA,NA,11.29375,5,10.375,4,7111,37150,NA,NA
NA,2022,RRC3,Orange,2022-05-23,WEBL,U,NA,L,nestling,1,2022_RRC3_1,16.4,27,1,27.1,3.7,18.4,1.5749999999999997,3.25,0.25,1.4000000000000004,0.275,1.4749999999999996,0.03898514851485148,0.05803571428571429,Inf,0.016279069767441864,0.026442307692307692,0.02949999999999999,2,2022_RRC3_1_Orange,5,9,B243,RR,Forest,2022-05-15 17:00:00 PDT--2022-05-22 17:00:00 PDT,143,69.559,35.125,41,1.3333333333333333,34.75,39,0,NA,NA,NA,13.5,10,12.25,9,7111,37150,NA,NA
NA,2022,RRC3,Orange,2022-05-27,TRES,U,B144,L,nestling,1,2022_RRC3_1,14.6,37,5,29.1,5,19.2,-0.44999999999999973,2.5,1,0.5,0.32499999999999996,0.20000000000000018,-0.006859756097560972,0.023148148148148147,0.25,0.004612546125461255,0.021959459459459454,0.0027173913043478286,3,2022_RRC3_1_Orange,5,10,B243,RR,Forest,2022-05-19 17:00:00 PDT--2022-05-26 17:00:00 PDT,147,69.559,34.287499999999994,40,1.5833333333333333,34.45625,40,1,NA,NA,NA,14.625,12,13.375,10,7111,37150,8777,NA
NA,2022,RRC3,Pink,2022-05-19,WEBL,U,NA,L,nestling,1,2022_RRC3_1,13.6,17,0,24,3.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-29303,5,4,B243,RR,Forest,2022-05-11 17:00:00 PDT--2022-05-18 17:00:00 PDT,139,69.559,33.75,41,1.3333333333333333,33.25,39,0,NA,NA,NA,11.29375,5,10.375,4,7111,37150,NA,NA
NA,2022,RRC3,Pink,2022-05-23,WEBL,U,B241,L,nestling,1,2022_RRC3_1,20.6,31,3,29.1,4.5,20.7,1.7500000000000004,3.5,0.75,1.2750000000000004,0.275,1.3249999999999997,0.032169117647058834,0.051470588235294115,Inf,0.013281250000000003,0.02022058823529412,0.021509740259740256,2,2941-29303,5,9,B243,RR,Forest,2022-05-15 17:00:00 PDT--2022-05-22 17:00:00 PDT,143,69.559,35.125,41,1.3333333333333333,34.75,39,0,NA,NA,NA,13.5,10,12.25,9,7111,37150,1849.5,9228.5
2941-29303,2022,RRC3,Pink,2022-05-27,WEBL,M,NA,L,nestling,1,2022_RRC3_1,19.9,44,12,30.2,4.9,20.3,-0.1750000000000007,3.25,2.25,0.27499999999999947,0.10000000000000009,-0.09999999999999964,-0.002123786407766999,0.02620967741935484,0.1875,0.002362542955326456,0.00555555555555556,-0.0012077294685990296,3,2941-29303,5,10,B243,RR,Forest,2022-05-19 17:00:00 PDT--2022-05-26 17:00:00 PDT,147,69.559,34.287499999999994,40,1.5833333333333333,34.45625,40,1,NA,NA,NA,14.625,12,13.375,10,7111,37150,NA,NA
NA,2022,RRC3,Purple,2022-05-19,WEBL,U,NA,L,nestling,1,2022_RRC3_1,12.4,10,0,23.4,3.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-29304,5,4,B243,RR,Forest,2022-05-11 17:00:00 PDT--2022-05-18 17:00:00 PDT,139,69.559,33.75,41,1.3333333333333333,33.25,39,0,NA,NA,NA,11.29375,5,10.375,4,7111,37150,NA,NA
NA,2022,RRC3,Purple,2022-05-23,WEBL,U,B240,L,nestling,1,2022_RRC3_1,19.5,30,3,28.1,4.4,19.7,1.775,5,0.75,1.1750000000000007,0.2250000000000001,1.3499999999999996,0.03578629032258064,0.125,Inf,0.012553418803418813,0.016071428571428577,0.023601398601398593,2,2941-29304,5,9,B243,RR,Forest,2022-05-15 17:00:00 PDT--2022-05-22 17:00:00 PDT,143,69.559,35.125,41,1.3333333333333333,34.75,39,0,NA,NA,NA,13.5,10,12.25,9,7111,37150,4384,9624.5
2941-29304,2022,RRC3,Purple,2022-05-27,WEBL,U,NA,L,nestling,1,2022_RRC3_1,17.3,44,9,28.5,4.9,19.5,-0.5499999999999998,3.5,1.5,0.09999999999999964,0.125,-0.04999999999999982,-0.007051282051282049,0.029166666666666667,0.125,8.896797153024879e-4,0.007102272727272727,-6.345177664974597e-4,3,2941-29304,5,10,B243,RR,Forest,2022-05-19 17:00:00 PDT--2022-05-26 17:00:00 PDT,147,69.559,34.287499999999994,40,1.5833333333333333,34.45625,40,1,NA,NA,NA,14.625,12,13.375,10,7111,37150,NA,NA
NA,2022,RRC9,Yellow,2022-05-05,WEBL,U,NA,L,nestling,1,2022_RRC9_1,6.1,8,0,19.4,2.5,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022_RRC9_1_Yellow,6,1,B049,RR,Forest,2022-04-27 17:00:00 PDT--2022-05-04 17:00:00 PDT,125,57.011,27.375,33,0,27.75,33,0,NA,NA,NA,10.41875,8,9.625,7,5409.5,8905,NA,NA
NA,2022,RRC9,Yellow,2022-05-09,WEBL,U,B082,L,nestling,1,2022_RRC9_1,15.9,18,1,NA,NA,15.6,2.45,2.5,0.25,NA,NA,1.375,0.10040983606557378,0.078125,Inf,NA,NA,0.03403465346534654,2,2022_RRC9_1_Yellow,6,6,B049,RR,Forest,2022-05-01 17:00:00 PDT--2022-05-08 17:00:00 PDT,129,57.011,25.625,33,0,25.75,33,0,NA,NA,NA,11.41875,8,10.5,7,5409.5,8905,NA,NA
NA,2022,RRC9,Yellow,2022-05-09,WEBL,U,NA,L,nestling,1,2022_RRC9_1,8.3,12,0,23,3.4,10.6,-Inf,-Inf,-Inf,NA,NA,-Inf,-Inf,-Inf,-Inf,NA,NA,-Inf,3,2022_RRC9_1_Yellow,6,6,B049,RR,Forest,2022-05-01 17:00:00 PDT--2022-05-08 17:00:00 PDT,129,57.011,25.625,33,0,25.75,33,0,NA,NA,NA,11.41875,8,10.5,7,5409.5,8905,NA,NA
NA,2023,RRRG50,Single,2023-07-06,WEBL,U,NA,L,nestling,1,2023_RRRG50_1,12.8,14,1,23.9,3.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2941-94715,1,4,B545,RR,Grassland,2023-06-28 17:00:00 PDT--2023-07-05 17:00:00 PDT,187,0,38.4436875,44.1,22.25,41.990624999999994,47.96,32.666666666666664,NA,NA,NA,16.00525,13.354000000000001,14.1894375,11.084,103445,238500,NA,NA
NA,2023,RRRG50,Single,2023-07-11,WEBL,U,B560,L,nestling,1,2023_RRRG50_1,20,27,4,28.1,4.5,17.4,1.44,2.6,0.6,0.8400000000000005,0.25999999999999995,0.8599999999999998,0.0225,0.037142857142857144,0.12,0.007029288702928875,0.016249999999999994,0.01312977099236641,2,2941-94715,1,9,B545,RR,Grassland,2023-07-03 17:00:00 PDT--2023-07-10 17:00:00 PDT,192,0,33.4305,39.47,0.5,36.499624999999995,42.268499999999996,4.583333333333333,NA,NA,NA,12.8964375,10.29,11.7060625,10.21,103445,238500,93115,135100
2941-94715,2023,RRRG50,Single,2023-07-14,WEBL,F,B581,L,nestling,1,2023_RRRG50_1,18.1,33,9,29.4,4.7,17.7,-0.6333333333333329,2,1.6666666666666667,0.4333333333333324,0.06666666666666672,0.10000000000000024,-0.010555555555555547,0.024691358024691357,0.1388888888888889,0.005140371688414381,0.004938271604938276,0.0019157088122605413,3,2941-94715,1,8,B545,RR,Grassland,2023-07-06 17:00:00 PDT--2023-07-13 17:00:00 PDT,195,0,35.55925,41.61,4.916666666666667,38.488375,44.7,14.416666666666666,NA,NA,NA,13.3054375,10.29,12.2523125,10.21,103445,238500,34205,73575
