date.x,plate,blood_num,s1,s2,blood_num_mother,brood_size,cort_s1_mother,cort_s2_mother,Species,Nestbox,year,habitat,canopy_cover,site,attempt_id,date.y,juliandate,ind_id,band_number,occasion,Age,age,Sex,meanh,meanmaxtempI,weight,wing,tail,skull,bill,tarsus,gweight,gwing,gtail,gskull,gbill,gtarsus,condition
10/17/2023,A29,B251,4.6045,105.75,B213,6,2.408,NA,TRES,MBNR7,2022,Row crop,0.21399999999999864,MB,2022_MBNR7_1,2022-05-26,146,2881-65852,2881-65852,1,L,13,U,30.322356770833334,36.98887499999999,19.4,48,12,25.1,4.1,13.8,NA,NA,NA,NA,NA,NA,1.4057971014492752
10/17/2023,A29,B252,7.883,99.32,B213,6,2.408,NA,TRES,MBNR7,2022,Row crop,0.21399999999999864,MB,2022_MBNR7_1,2022-05-26,146,2881-65853,2881-65853,2,L,13,U,30.322356770833334,36.98887499999999,19.6,51,14,24.9,3.9,11.8,1.5111111111111113,4.555555555555555,1.5555555555555556,0.8666666666666664,0.12222222222222223,0.4222222222222223,1.6610169491525424
8/24/2023,A01,B564,14.26,112.35,B523,4,3.7215,22.8,TRES,PICR1,2023,Row crop,0,PG,2023_PICR1_2,2023-07-11,192,2881-65939,2881-65939,3,L,13,U,57.52433159722222,34.341875,21.7,56,17,25.5,4,11.6,1.7714285714285711,5.714285714285714,2.4285714285714284,0.9000000000000001,0.08571428571428573,0.3428571428571429,1.8706896551724137
8/24/2023,A01,B565,11.51,117.6,B546,4,7.522,29.215,TRES,MBNG6,2023,Grassland,0,MB,2023_MBNG6_1,2023-07-12,193,2881-65940,2881-65940,2,L,14,U,NA,34.0890625,18.9,48,16,24.9,4.2,12,0.8833333333333332,4.333333333333333,2.5,0.5666666666666664,0.15000000000000005,0.18333333333333326,1.575
9/13/2023,A09,B570,4.811,92.97,B533,4,NA,NA,TRES,PCC12,2023,Forest,NA,PG,2023_PCC12_2,2023-07-13,194,2881-27433,2881-27433,1,L,13,U,62.61927951388889,33.064375,18,37,7,23.5,3.9,12.3,NA,NA,NA,NA,NA,NA,1.4634146341463414
9/22/2023,A14,B426,1.036,112.55,B426,2,1.036,112.55,TRES,RRRR3,2022,Row crop,NA,RR,2022_RRRR3_2,2022-07-19,200,2881-65757,2881-65757,2,L,16,U,49.25681423611111,37.4251875,20.4,56,17,25.9,4.1,13.5,NA,5.571428571428571,2.4285714285714284,0.7714285714285712,0.11428571428571425,-0.04285714285714296,1.511111111111111
